X1000A50y16_May25, /cms/xaastorage/NanoAOD/2016/OCT19/Xaa_Signal_official/X1000A50/, 0.01, 51933, MC, 2016, triglist2016MC.txt
X1000A50y17_May25, /cms/xaastorage/NanoAOD/2017/OCT19/Xaa_Signal_official/X1000A50/, 0.01, 50876, MC, 2017, triglist2017MC.txt
X1000A50y18_May25, /cms/xaastorage/NanoAOD/2018/OCT19/Xaa_Signal_official/X1000A50/, 0.01, 44978, MC, 2018, triglist2018MC.txt
