QCDHT_700to1000exty16_2_June2_rerun1, /cms/se/phedex/store/mc/RunIISummer16NanoAODv6/QCD_HT700to1000_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/NANOAODSIM/PUMoriond17_Nano25Oct2019_102X_mcRun2_asymptotic_v7_ext1-v1/70000/, 6524., 45498087, MC, 2016, triglist2016MC.txt
QCDHT_1000to1500exty16_1_June2_rerun1, /cms/se/phedex/store/mc/RunIISummer16NanoAODv6/QCD_HT1000to1500_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/NANOAODSIM/PUMoriond17_Nano25Oct2019_102X_mcRun2_asymptotic_v7_ext1-v1/260000/, 1064., 15456969, MC, 2016, triglist2016MC.txt
QCDHT_1500to2000exty16_June2_rerun1, /cms/se/phedex/store/mc/RunIISummer16NanoAODv6/QCD_HT1500to2000_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/NANOAODSIM/PUMoriond17_Nano25Oct2019_102X_mcRun2_asymptotic_v7_ext1-v1/70000/, 121.5, 11814547, MC, 2016, triglist2016MC.txt
